run_id,rotor_id,fault_time,fault_severity
121,1,119906719,0.2937148869393187
121,2,119220030,0.3719362680047437
121,3,119817490,0.43310582538094056
122,0,148789253,0.5795929749521457
122,1,145365106,0.34217182538350016
122,2,143969310,0.27588862514866225
122,3,148574458,0.31576521785308936
123,0,276065087,0.504182003311235
123,1,276814571,0.3394914118218473
123,2,279000187,0.2709516278619537
123,3,278649237,0.6369711525450619
124,0,308320084,0.3201805819106883
124,1,307024929,0.4339461061445187
124,2,304708633,0.3050330227950108
124,3,303924989,0.45349549922889415
125,0,334699098,0.5150082557949396
125,1,332208448,0.49347879648548676
125,2,332223148,0.38289464253545985
125,3,335920103,0.3786880004610315
126,0,361084275,0.2923024442343268
126,1,359959534,0.3129052773000377
126,2,364592174,0.3867105594513979
126,3,364685619,0.3477624975666397
127,0,393271647,0.5134753132614562
127,1,389382398,0.7243560050931428
127,2,392105524,0.7218980361115737
127,3,392155027,0.5256869998000429
128,0,431885083,0.23734924026961823
128,1,431009472,0.48017075895460243
128,2,432210421,0.4961258775787143
128,3,428575709,0.7250648879126798
129,0,460310417,0.5255387831731377
129,1,459691221,0.7177747041990528
129,2,459365800,0.8001174946255796
129,3,459006326,0.6501388458166759
130,0,31369296,0.46799160926932937
130,1,29377906,0.30489447612879206
130,2,27143241,0.39513818985373517
130,3,28419520,0.28646368283157425
131,0,58094842,0.3778865509375888
131,1,58045146,0.417043167902462
131,2,57372701,0.5516428812230545
131,3,56759250,0.5613982855907846
132,0,84309163,0.4188562172727528
132,1,87048399,0.4193648614052385
132,2,87191196,0.33535432208635846
132,3,86640466,0.49769894729932906
133,0,115008271,0.44822479377630453
133,1,112039520,0.2891731738458611
133,2,113628972,0.8570647869627213
133,3,114349407,0.3540534307397774
134,0,141412698,0.31992617253030226
134,1,141516016,0.5154453469404674
134,2,142777672,0.4157435238169841
134,3,139353134,0.5070182617333134
135,0,184891912,0.6366890749931631
135,1,184133553,0.40733848581849325
135,2,186675643,0.41017441826220435
135,3,188491371,0.40233896983276135
136,0,216895097,0.2854996207295237
136,1,217092956,0.5172730764862336
136,2,212302028,0.32158318036108496
136,3,212303996,0.532683474726511
137,0,242023143,0.6267938671493407
137,1,244491273,0.7383127640168088
137,2,239521797,0.779181773565403
137,3,241476832,0.3604973415679172
138,0,24062258,0.2904388897509207
138,1,22613171,0.4561005150716663
138,2,18611896,0.5516243547977946
138,3,23041120,0.7800776862233649
139,0,52267818,0.47479767493872793
139,1,50771141,0.36402515998671553
139,2,51992971,0.3790902733630759
139,3,48396197,0.6037008819524323
140,0,75964305,0.6745926567080347
140,1,75951556,0.4258405990560562
140,2,78587668,0.3928541464128876
140,3,77437278,0.5222012644585651
141,0,107278838,0.29103507733029815
141,1,103835406,0.2626275491655347
141,2,102798224,0.28201024339653724
141,3,102810976,0.42436646554186147
142,0,135058046,0.2391923305241396
142,1,136077641,0.2856460212752571
142,2,133325200,0.5825656922859211
142,3,133255580,0.4261371697049764
143,0,211512112,0.27008607257189876
143,1,209817958,0.4650950360329586
143,2,209623247,0.3737688603739544
143,3,213566517,0.6054379453608965
144,0,239610946,0.7044358875424179
144,1,236644498,0.4014119431568185
144,2,239183313,0.30431399247402535
144,3,241583858,0.308373839676297
145,0,267076507,0.417811607050235
145,1,267839214,0.26654282702877574
145,2,268634178,0.3859902751721884
145,3,265164348,0.2655802665674108
146,0,297625005,0.42027100302639964
146,1,297056823,0.5550462006368191
146,2,292549115,0.37234010598217715
146,3,296764393,0.6017215816243544
147,0,322795188,0.39396429885567624
147,1,325487901,0.49660412643984986
147,2,321094432,0.34590951275548926
147,3,323712841,0.3498093639450735
148,0,408069443,0.5524603226503393
148,1,410512177,0.3633934548319682
148,2,411050558,0.3477320172296269
148,3,407122819,0.39122345714350254
149,0,436216366,0.5859948155675119
149,1,438433243,0.4914484917818175
149,2,439429447,0.29263860205412634
149,3,437352204,0.5011102243156885
150,0,467210687,0.4431071853379345
150,1,466598083,0.5917487220029238
150,2,463616863,0.585472711695327
150,3,467529947,0.4004005510409359
151,0,492764330,0.2491433642235366
151,1,490459757,0.6423461026461924
151,2,491946716,0.2712024218675962
151,3,490740777,0.25424144991960307
152,0,521414059,0.3127185281637424
152,1,519690914,0.24020644045112002
152,2,520171157,0.45869625117626367
152,3,518677094,0.4246358773396152
153,0,32115645,0.24428961168625402
153,1,27001976,0.3079286864506216
153,2,31991886,0.29739569138049415
153,3,29975787,0.26196425241115784
154,0,56961197,0.3481769085166275
154,1,56753714,0.5123769805654614
154,2,59830699,0.4255759023608166
154,3,60283923,0.564953455749402
155,0,87558090,0.40678940858573515
155,1,88580957,0.6372237011302295
155,2,88135748,0.2676807149192746
155,3,85485411,0.3523150637336533
156,0,113163085,0.5914496772850035
156,1,115826968,0.6204559078549177
156,2,111890951,0.40119901349951753
156,3,117165511,0.2606085895006497
157,0,142938479,0.3729829649853277
157,1,146043061,0.35248384685629736
157,2,146269181,0.334521977291512
157,3,141910448,0.2663581392141947
158,0,179644339,0.614734222084248
158,1,182049746,0.5481379429579769
158,2,179804075,0.49047412781693145
158,3,176495207,0.31228796111285806
159,0,204916868,0.2867686388972921
159,1,209804391,0.4568172052791075
159,2,204629741,0.5173304537210619
159,3,208358679,0.33228625264827705
160,0,238124825,0.3572161569474673
160,1,238197993,0.4923247236124495
160,2,235920169,0.38171584087916144
160,3,234303669,0.4699186224191749
161,0,265233118,0.6625276754521616
161,1,263157392,0.5422124313036284
161,2,264736243,0.34266054617469155
161,3,265459601,0.27462409827263673
162,0,294299624,0.33787562945160254
162,1,294145028,0.5698520373848908
162,2,291392897,0.2570406922578602
162,3,291898281,0.3830472867970195
163,0,349035943,0.260856831786934
163,1,345021552,0.24203928230898597
163,2,346006342,0.4869827568756163
163,3,349458098,0.49583669750862125
164,0,374374293,0.5891338457696561
164,1,376534116,0.4182123209163039
164,2,377494267,0.4511294224825171
164,3,379394787,0.6756036267906833
165,0,26362032,0.5424825144445904
165,1,24572099,0.571831383121036
165,2,26205154,0.65444859506124
165,3,23505308,0.44359432846438895
166,0,53108963,0.3057421513591864
166,1,51741767,0.4822548537442907
166,2,57185739,0.4153495608638027
166,3,51882321,0.27178874363545796
167,0,79854169,0.3833386504780878
